OrderId,CustomerId,ReadyDateTimeInfo,LocationInfo,DeliveryDateTime,EmployeeIdOfDriver,IsOffSite,ManagerNote,NumPeople,PricePerPerson,PriceAdjust,DeliveryFee,MiscFee,ServiceFeePercent,TaxPriceAdjust,NumPizzaPeople,NumSaladPeople,NumDessertPeople,PricePerPizzaPerson,PricePerSaladPerson,PricePerDessertPerson,DoughCount,DressingCount,DessertCount,KitchenPrepNote,DessertNote,LSENote
11768,23,PETE! deliver gvl garden club,1350 nw 75 street,2020-10-15 16:35:12.6950000,NULL,0,,0.00,0.00,0.00,0.00,0.00,18.00,0,20.00,20.00,20.00,8.50,2.50,2.00,NULL,NULL,NULL,NULL,NULL,NULL
12082,23,info field,,2020-10-12 11:21:26.1736018,NULL,0,,0.00,0.00,0.00,0.00,0.00,18.00,0,20.00,20.00,0.00,8.50,2.50,2.00,NULL,NULL,NULL,NULL,NULL,NULL
12083,23,test,location,2020-10-12 11:40:03.5813954,NULL,0,,0.00,0.00,0.00,0.00,0.00,18.00,0,20.00,20.00,0.00,8.50,2.50,2.00,NULL,NULL,NULL,NULL,NULL,NULL
12084,23,info,location,2020-10-12 12:13:42.8942110,NULL,0,,0.00,0.00,0.00,0.00,0.00,18.00,0,20.00,20.00,0.00,8.50,2.50,2.00,NULL,NULL,NULL,NULL,NULL,NULL
13446,23,test driver,test location,2020-10-18 13:53:23.8526285,NULL,0,,0.00,0.00,0.00,0.00,0.00,18.00,0,20.00,20.00,0.00,8.50,2.50,2.00,5,6,7,test prep notes let's make this rather long so I can test if goes off of page,,NULL
15914,24,Pete,2504 NW 24th Terr,2020-11-03 18:40:57.9330000,NULL,0,,0.00,0.00,0.00,0.00,0.00,18.00,0,20.00,20.00,0.00,8.50,2.50,2.00,5,2,,Salads in a tray,No desserts,NULL
18185,24,Pete,1111 NW 55 St/Brentwood,2020-11-18 11:25:47.3120000,NULL,0,,0.00,0.00,0.00,0.00,0.00,18.00,0,22.00,22.00,0.00,8.50,2.50,2.00,6,2,,,,NULL
18572,23,,,2020-11-15 11:51:20.7844046,NULL,0,,0.00,0.00,0.00,0.00,0.00,18.00,0,20.00,20.00,0.00,8.50,2.50,2.00,5,2,10,prep note,dessert note,NULL
22133,25,Pete/Gracy,1111 W U - Hub Lobby,2020-12-11 11:25:38.3640000,NULL,0,,0.00,0.00,0.00,0.00,0.00,18.00,0,61.76,0.00,0.00,8.50,2.50,2.00,22,0,0,11 cheese and 11 RONI cut into 12s,PIZZA ONLY                                       NO SALAD - NO DESSERT,NULL
29420,26,PETE,2390 NW 18 Place,2021-01-29 18:15:26.7960000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,33.00,27.00,0.00,8.50,2.50,2.00,12,5,0,,NO DESSERT,NULL
34299,27,Total $519 - $100 Covid Fee,Under the Plane,2021-02-19 20:20:52.6540000,NULL,0,,0.00,0.00,0.00,0.00,0.00,12.00,0,30.00,30.00,0.00,8.50,2.50,2.00,9,2,,,,NULL
35807,25,THis is just a test by joanne,,2021-02-21 14:15:42.3416437,NULL,0,,0.00,0.00,0.00,25.00,100.00,20.00,0,20.00,20.00,0.00,8.50,2.50,2.00,,,,,,NULL
35808,25,test by joanne,,2021-02-21 14:25:45.6674696,NULL,0,,0.00,0.00,0.00,25.00,100.00,20.00,0,20.00,20.00,0.00,8.50,2.50,2.00,,,,,,NULL
35809,23,test by joanne,,2021-02-21 14:27:17.7977156,NULL,0,,0.00,0.00,0.00,0.00,100.00,20.00,0,20.00,20.00,0.00,8.50,2.50,2.00,,,,,,NULL
43615,28,,PARTY BOOTH,2021-03-27 19:00:22.2310000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,10.00,10.00,1.00,8.50,2.50,40.00,2,1,"1 ","2 large pizza, 1 MFP, 2 Large Satch Salads in wood bowls - undressed",Chcocolate Cake - Wade will pipe Happy Birthday Allison on cake,NULL
48330,29,770-361-0650,PARTY BOOTH,2021-04-17 19:20:06.4000000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,12.00,12.00,12.00,8.50,2.50,2.00,4,1,25 pieces,Would like salad first - Arriving @7 eating @7:20 - serve salad in regular salad bowls - it's a booth,,NULL
48548,30,Zack H,Victoria Cottage @ Sweetwater,2021-04-15 19:00:59.3780000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,29.00,29.00,0.00,8.50,2.50,2.00,9,2,0,One small clam dish or salad with NO ONION please,,NULL
50490,31,zack,hatchetbury,2021-04-22 18:00:49.9430000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,21.00,21.00,0.00,8.50,2.50,2.00,6,2,0,Salad tray for 25pp,,NULL
50797,33,PETE,Rawlings Elementary,2021-05-04 10:20:50.2480000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,0.00,0.00,0.00,0.00,0.00,2.00,13,5,0,Two trays of salad please,,NULL
52076,35,CASHOUT AS PAYPAL Sat nite,UTP-Guests@5pm Food @5:30,2021-05-01 17:30:07.5570000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,28.00,28.00,0.00,8.50,2.50,2.00,6,2,ZERO,3 Millet and Flax - 6 Large Reg  Please Romano & FETA on side for Salad,,NULL
53899,36,Pete,Depot Park Pavilion A,2021-05-07 13:00:11.1580000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,25.00,25.00,25.00,8.50,2.50,2.00,7,2,50,,,NULL
54152,37,ALEX  215-384-3382,,2021-05-07 18:45:22.9450000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,40.00,70.00,130.00,8.50,2.50,1.00,7,6,130,7 regular - 5 MFP,130 PB bonbons,NULL
58872,38,PU Salad Tray at Noon,,2021-05-29 12:00:26.9600000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,0.00,0.00,0.00,8.50,2.50,2.00,,2,,,,NULL
58874,39,Arriving at 5 - Eating at 5:30,GREENHOUSE,2021-05-29 17:30:07.5600000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,15.00,15.00,15.00,8.50,2.50,2.00,4,1,,,30 bonbons please,NULL
63121,40,Pickup,,2021-06-15 17:30:05.6820000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,60.00,60.00,0.00,8.50,2.50,2.00,,,,,,NULL
63863,41,ZACK,2647 SW 85th Terrace,2021-06-19 17:45:29.4910000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,30.00,30.00,0.00,8.50,2.50,2.00,9,2,,,,NULL
69145,42,UF #290910000,Under The Plane,2021-07-10 17:30:24.4200000,NULL,0,,0.00,0.00,0.00,0.00,42.00,20.00,0,30.00,30.00,0.00,8.50,2.50,2.00,8,2,,,,NULL
70911,43,arrive at 6 EAT AT 6:30,UNDER THE PLANE,2021-07-17 18:30:38.8700000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,45.00,45.00,0.00,8.50,2.50,2.00,13,4,,,,NULL
75240,40,,,2021-07-29 21:29:15.1470000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,60.00,60.00,0.00,8.50,2.50,2.00,,,,,,NULL
75307,40,,,2021-07-29 21:30:39.5020000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,60.00,60.00,0.00,8.50,2.50,2.00,,,,,,NULL
75336,40,,,2021-07-29 21:30:44.5980000,NULL,0,,0.00,0.00,0.00,0.00,0.00,15.00,0,60.00,60.00,0.00,8.50,2.50,2.00,,,,,,NULL
78432,44,CANCELLED COVID,DONATION - PICKUP,2021-08-14 14:00:21.5660000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,0.00,0.00,0.00,8.50,2.50,2.00,9,,,CANCELLED,,NULL
78433,46,346-5004,PICK UP,2021-08-14 18:00:01.8660000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,15.00,15.00,0.00,8.50,2.50,2.00,4,1,,,,NULL
78465,45,407-430-9458,Under The Plane,2021-08-13 20:30:12.2690000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,30.00,30.00,30.00,8.50,2.50,2.00,7,2,60,,,NULL
81201,47,DR GIBBS TEXAS BOUND,UNDER THE PLANE,2021-08-21 19:00:07.4480000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,40.00,40.00,80.00,8.50,3.50,2.00,11,3,80,Arriving 6:30 eating 7pm,,NULL
82179,48,driver note,location,2021-08-22 11:41:00.8872949,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,20.00,20.00,0.00,8.50,2.50,2.00,1,1,2,prep note,dessert note,NULL
82180,48,driver note,,2021-08-22 12:14:23.6541065,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,20.00,20.00,0.00,8.50,2.50,2.00,1,1,2,,,NULL
82182,48,,,2021-08-22 12:21:14.7828778,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,5.00,5.00,0.00,8.50,2.50,2.00,,,,,,NULL
82184,48,driver note,location,2021-08-22 12:38:48.2529457,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,20.00,20.00,0.00,8.50,2.50,2.00,,,,,,NULL
82737,49,arriving @6:45/eat @7:15ish,PARTY BOOTH,2021-08-26 19:00:10.6300000,NULL,0,,0.00,0.00,0.00,0.00,50.00,20.00,0,12.00,12.00,12.00,8.50,2.50,2.00,4,1,25,,Bonbons and Brownies  - No cookies,NULL
86320,50,ZACK,C&G deliver in back,2021-09-14 17:30:13.4640000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,75.00,75.00,0.00,8.50,2.50,2.00,20,6,,,,NULL
86750,52,PICK UP 4:30,,2021-09-14 16:30:29.7570000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,0.00,0.00,0.00,8.50,2.50,2.00,11,,,10 small salads - packed separately with dressing on the side (4oz),,NULL
87248,53,PETE,leave at 10:55,2021-09-17 10:55:54.7090000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,25.00,25.00,0.00,8.50,2.50,2.00,7,2,,,,NULL
87436,54,PETE,UF Hough Hall,2021-09-15 16:15:30.4290000,NULL,0,,0.00,0.00,0.00,30.00,0.00,20.00,0,15.00,0.00,0.00,6.66,2.50,2.00,4,,,Just 4 large pizzas - that's it,,NULL
87437,55,352-978-4896 driving from Orlando,PARTY BOOTH - PAID PAYPAL,2021-09-17 19:45:47.6460000,NULL,0,,0.00,0.00,0.00,0.00,50.00,20.00,0,12.00,0.00,0.00,13.75,2.50,2.00,,,,"Three Satch Pans, Salad for 12, Brownies and Bonbons",24 pieces of brownies and bonbons,NULL
95310,56,805-540-9880,Pick up - 2 HOT BAGS,2021-10-15 18:00:42.1310000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,22.94,0.00,0.00,8.50,2.50,2.00,10,0,,10 PIZZAS no Salad,,NULL
96463,58,"Eat at 5:15 - ",Under The Plane 4:30-7:30,2021-10-22 17:15:14.3100000,NULL,0,,0.00,0.00,0.00,0.00,50.00,20.00,0,15.00,15.00,0.00,8.50,2.50,2.00,5,1,,,,NULL
96732,59,ZACK leave at 5:30,FLOW SPACE,2021-10-23 17:30:06.6310000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,25.00,25.00,0.00,8.50,2.50,2.00,8,2,,,,NULL
97017,60,PICK UP - UF,386-562-8738,2021-10-22 19:30:46.2990000,NULL,0,,0.00,0.00,0.00,0.00,0.00,15.00,0,20.00,0.00,0.00,8.50,2.50,2.00,7,0,,PIZZA ONLY NO SALAD,,NULL
99512,61,678-834-3855,,2021-11-02 11:15:13.4600000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,14.00,14.00,0.00,8.50,2.50,2.00,4,1,,,,NULL
99783,44,PICK UP - DONATION,,2021-11-06 14:00:54.2620000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,0.00,0.00,0.00,8.50,2.50,2.00,9,,,DONATION - no salads - just pizza,,NULL
100320,63,Laura & Liam Reh Dinner,UTP & PB prepaid Paypal cash out,2021-11-12 19:30:32.9600000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,28.00,28.00,28.00,8.50,2.50,2.00,9,2,60,,"60 pieces cookies, bonbons and brownies",NULL
101355,64,PETE - Prepaid Paypal -cash out,HIGH SPRINGS,2021-11-12 16:20:05.3800000,NULL,0,,0.00,0.00,0.00,50.00,0.00,20.00,0,60.00,60.00,0.00,8.50,2.50,2.00,17,5,,,,NULL
103270,65,PETE,Charleyene 378-2461,2021-11-19 11:15:25.1430000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,25.00,25.00,25.00,8.50,2.50,2.00,7,2,50,,50 pieces assorted desserts,NULL
103329,66,Under The Plane,Regan 281-2427,2021-11-18 18:00:44.6820000,NULL,0,,0.00,0.00,0.00,0.00,50.00,20.00,0,18.00,18.00,36.00,8.50,2.50,2.00,4,1,40,,40 pieces assorted dessert,NULL
103667,67,CONNIE PICKING UP,paying cash - cash out,2021-11-26 11:00:49.8840000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,60.00,45.00,0.00,8.50,2.50,2.00,16,4,,,,NULL
105186,69,arrive 5 eat @5:30,PartyBoothpaidPaypal cash out,2021-11-24 17:30:24.4100000,NULL,0,,0.00,0.00,0.00,0.00,50.00,20.00,0,13.00,9.20,0.00,10.00,2.50,2.00,6,,,,,NULL
106855,70,Jared 281-9535 - Principal,UTP & Party Booth,2021-12-03 18:30:35.2350000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,45.00,45.00,45.00,8.50,2.50,2.00,12,4,90,,,NULL
106933,71,PETE,1504 W U Ave,2021-12-02 17:15:55.7610000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,100.00,100.00,0.00,8.50,2.50,2.00,27,8,,,,NULL
106935,72,PETE,CASH OUT - Direct Deposit,2021-12-03 10:55:16.3140000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,30.00,30.00,30.00,8.50,2.50,2.00,9,,50,,,NULL
107568,73,PETE,Ortho,2021-12-03 10:55:28.6400000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,25.00,1.00,0.00,8.50,14.00,2.00,6,,,Just one large salad with dressing on the side.,,NULL
107792,74,under the plane,,2021-12-07 11:30:50.1100000,NULL,0,,0.00,0.00,0.00,0.00,50.00,20.00,0,12.00,12.00,0.00,8.50,2.50,2.00,4,1,,Please put salad in wood bowls no dressing thank you,,NULL
107804,75,,under the plane & party boo,2021-12-10 18:00:34.4830000,NULL,0,,0.00,0.00,0.00,0.00,150.00,20.00,0,40.00,40.00,40.00,8.50,2.50,2.00,11,3,80,,,NULL
108249,76,Persimmon Holiday Party,Under The Plane,2021-12-11 19:30:21.4500000,NULL,0,,0.00,0.00,0.00,0.00,50.00,20.00,0,20.00,20.00,20.00,8.50,2.50,2.00,5,2,40,,,NULL
108729,77,PETE,TIGERT HALL,2021-12-10 11:15:20.7320000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,15.00,15.00,15.00,9.00,3.00,2.50,4,1,30,,,NULL
110460,78,PICK UP SALAD ONLY,,2021-12-17 11:10:04.6950000,NULL,0,,0.00,0.00,0.00,0.00,0.00,10.00,0,0.00,40.00,0.00,9.00,3.00,2.50,,,,TWO TRAYS OF SALAD - will give them dressing on the side,,NULL
110468,79,PETE leaves at 11am,,2021-12-17 11:00:01.4730000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,25.00,25.00,0.00,9.00,3.00,2.50,7,2,,,,NULL
110473,80,,UNDER THE PLANE,2021-12-18 20:00:36.6910000,NULL,0,,0.00,0.00,0.00,0.00,100.00,20.00,0,15.00,10.00,0.00,9.00,3.00,2.50,5,1,,,,NULL
114488,81,ZACK - Cypress & Grove,,2022-01-07 18:15:43.9570000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,32.00,32.00,0.00,8.50,2.50,2.50,8,3,,,,NULL
120193,82,rehearsal lunch,UNDER THE PLANE,2022-01-28 14:45:16.7330000,NULL,0,,0.00,0.00,0.00,0.00,50.00,20.00,0,19.00,19.00,0.00,9.00,3.00,2.50,5,1,,,,NULL
122560,83,PETE,Kloss Olinger,2022-02-09 11:15:01.1770000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,25.00,25.00,0.00,9.00,3.00,2.50,8,,,,,NULL
125855,84,ZACK!,UF ORTHO,2022-02-17 16:50:19.9300000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,25.00,25.00,0.00,9.00,3.00,2.50,7,2,,,,NULL
125868,85,Vijay's 40th Bday,Under The Plane,2022-02-19 23:45:41.9850000,NULL,0,,0.00,0.00,0.00,0.00,100.00,20.00,0,20.00,20.00,0.00,9.00,3.00,2.50,5,2,,,,NULL
126817,86,Bus from Miami,"UTP, PB, Greenhouse",2022-02-23 17:30:06.3200000,NULL,0,,0.00,0.00,0.00,0.00,225.00,20.00,0,55.00,55.00,0.00,9.00,3.00,2.50,16,4,,,,NULL
126838,87,Travis & Miranda RD,"UTP, PB, side tables",2022-02-25 18:00:22.8720000,NULL,0,,0.00,0.00,0.00,0.00,225.00,20.00,0,45.00,45.00,45.00,8.50,2.50,2.00,12,4,100,,100 assorted desserts,NULL
127963,79,PETE!,,2022-02-25 11:15:46.6900000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,25.00,25.00,0.00,9.00,3.00,2.50,7,2,,,,NULL
128572,89,,Under The Plane,2022-02-26 19:45:09.9900000,NULL,0,,0.00,0.00,0.00,0.00,100.00,20.00,0,15.00,15.00,0.00,9.00,3.00,2.50,5,1,,,,NULL
130280,90,PETE,9264 SW 90 St,2022-03-04 17:00:56.3800000,NULL,0,,0.00,0.00,0.00,25.00,0.00,20.00,0,41.00,41.00,0.00,8.50,2.50,2.50,13,4,,No desserts,,NULL
130944,91,Tony 283-0609,Whole Shebang,2022-03-09 18:30:24.1230000,NULL,0,,0.00,0.00,0.00,0.00,275.00,20.00,0,50.00,50.00,50.00,9.00,3.00,2.00,16,4,,,NO DESSERTS - rang up $2/person for sodas/tea,NULL
131931,92,PETE!!!,1912 NW 133 Terrace,2022-03-12 17:30:14.2330000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,45.00,45.00,0.00,9.00,3.00,2.50,11,4,,,,NULL
133947,93,PETE,549 Gale Lemerand,2022-03-18 11:10:50.8280000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,35.00,35.00,35.00,9.00,3.00,2.50,11,3,70,,70 assorted desserts,NULL
133950,94,Angela Jonas,Under The Plane,2022-03-18 17:00:19.9710000,NULL,0,,0.00,0.00,0.00,0.00,150.00,20.00,0,30.00,0.00,0.00,9.00,3.00,2.50,10,,,Correct - PIZZA ONLY,,NULL
135244,95,CAYCE,Farrior Hall UF,2022-03-24 23:15:10.4930000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,20.00,20.00,0.00,9.00,3.00,2.50,5,,,,,NULL
135654,96,,Under The Plane/Party Booth,2022-03-25 19:30:25.9060000,NULL,0,,0.00,0.00,0.00,0.00,225.00,20.00,0,40.00,40.00,40.00,8.50,2.50,2.00,11,,80,,80 pieces assorted desserts,NULL
137750,97,570-840-1494,Under The Plane arrive 6:30,2022-03-31 19:00:53.9560000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,15.00,15.00,15.00,9.00,3.00,2.50,4,1,30,,Bonbons and Brownies,NULL
138731,98,?????,UF McCarthy,2022-04-02 11:20:09.7500000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,25.00,25.00,0.00,9.00,3.00,2.50,8,2,,,,NULL
139413,99,ZACK,Presley Track,2022-04-02 17:30:32.6600000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,44.00,1.00,0.00,9.00,0.00,2.50,20,,,one large Satch Salad please,,NULL
140477,100,PICK UP at 11:45am,cash out direct deposit,2022-04-09 11:45:52.7500000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,15.00,15.00,0.00,9.00,3.00,2.50,3,,,SIDE OF ANCHOVIES PLEASE,,NULL
141103,101,ZACK??,Emerson Alumni Hall UF,2022-04-14 17:10:51.3420000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,70.00,70.00,0.00,9.00,3.00,2.50,20,6,,,,NULL
141104,101,ZACK??,Emerson Alumni Hall UF,2022-04-14 17:10:51.3420000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,70.00,70.00,0.00,9.00,3.00,2.50,20,6,,,,NULL
141151,102,AVA's 16th!!!,PARTY BOOTH!,2022-04-08 12:35:55.2040000,NULL,0,,0.00,0.00,0.00,0.00,50.00,20.00,0,11.00,11.00,0.00,9.00,3.00,2.50,3,,,,,NULL
142025,103,ZACK,Cypress & Grove,2022-04-14 18:30:52.8960000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,50.00,50.00,0.00,9.00,3.00,2.50,15,4,,,,NULL
142026,104,???????,Stadium Road,2022-04-14 11:10:21.7960000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,25.00,25.00,0.00,9.00,3.00,2.50,7,2,,,,NULL
142027,105,???????,Library West,2022-04-13 14:15:42.1630000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,30.00,20.00,0.00,9.00,3.00,2.50,10,2,,,,NULL
143787,106,ZACK?,OPUS on SW 2nd Ave,2022-04-21 18:20:48.4970000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,35.00,35.00,0.00,9.00,3.00,2.50,,,,,,NULL
144304,107,PICK UP 12:30,DONATION,2022-04-20 12:30:32.6600000,NULL,0,,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,7,,,PIZZA ONLY,,NULL
144971,108,,,2022-04-21 11:10:08.9250000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,30.00,30.00,0.00,9.00,3.00,2.50,,,,,,NULL
147152,109,"Pizza, Salad and Dessert",Party Booth & Side tables,2022-04-30 13:45:37.8070000,NULL,0,,0.00,0.00,0.00,0.00,50.00,20.00,0,18.00,18.00,18.00,9.00,3.00,2.50,7,,40,Please place the 2 large salads in large wood bowls with tongs for service,"Brownies, Bon Bons and Cookies",NULL
147153,116,"Pizza, Salad and Sodas",Under The Plane,2022-04-30 14:45:58.9260000,NULL,0,,0.00,0.00,0.00,0.00,100.00,20.00,0,20.00,20.00,20.00,9.00,3.00,2.00,6,2,,,Bringing own cake and stuff for cake,NULL
147156,112,"Pizza, Salad, Desserts",Under The Plane,2022-04-30 17:30:58.2470000,NULL,0,,0.00,0.00,0.00,0.00,175.00,20.00,0,17.00,17.00,17.00,9.00,3.00,2.50,6,,45,PAID FOR A SERVER - put beverages on tab and run it at end of night,"cookies, bonbons and brownies",NULL
147588,114,Pizza and Salad,Under the Plane,2022-04-28 12:45:25.9040000,NULL,0,,0.00,0.00,0.00,0.00,100.00,20.00,0,13.00,13.00,0.00,9.00,3.00,2.50,4,,,,,NULL
147733,115,ZACK,340 NW 17th Street,2022-04-30 17:30:54.4100000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,20.00,15.00,0.00,9.00,3.00,2.50,6,,,,,NULL
148980,117,BRIAN,5020 SW 30 Lane,2022-05-03 12:10:57.3010000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,90.00,90.00,0.00,9.00,3.00,2.50,25,6,,,,NULL
148981,118,BRIAN/WADE,1615 NW 80 Blvd,2022-05-06 11:15:32.4170000,NULL,0,,0.00,0.00,0.00,30.00,150.00,20.00,0,169.10,52.00,0.00,5.00,4.00,2.50,,,,,,NULL
149575,119,ZACK,114 Fletcher Hall,2022-05-03 16:55:26.7500000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,20.00,20.00,0.00,9.00,3.00,2.50,5,,,,,NULL
149648,120,Under the Plane,,2022-05-07 17:30:50.2120000,NULL,0,,0.00,0.00,0.00,0.00,100.00,20.00,0,15.00,15.00,0.00,9.00,3.00,2.50,4,1,,"Bringing own cake, etc.",,NULL
151241,36,driver note,under the plane,2022-05-08 19:07:14.0133413,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,20.00,20.00,0.00,9.00,3.00,2.50,2,2,3,notes about kitchen prep not sure about this,Dessert note that go on for a bit let's see what happens,Here are some LSE notes.  Let's see what happens
151245,36,,,2022-05-08 20:11:24.2215283,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,20.00,20.00,0.00,9.00,3.00,2.50,,,10,,,
153124,36,,,2022-05-15 12:42:32.9902308,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,20.00,20.00,0.00,9.00,3.00,2.50,,,20,,,
153240,121,ASHBY,Austin Cary,2022-05-19 11:10:32.8970000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,50.00,50.00,0.00,9.00,3.00,2.50,10,4,,,,
153242,122,,UTP and Party Booth,2022-05-21 16:30:23.5870000,NULL,0,,0.00,0.00,0.00,0.00,150.00,20.00,0,30.00,30.00,0.00,9.00,3.00,0.00,9,2,,,,Paying for own drinks - no tab
154545,124,rehearsal dinner,UTP & PB,2022-05-27 17:30:43.7460000,NULL,0,,0.00,0.00,0.00,0.00,150.00,20.00,0,30.00,30.00,0.00,9.00,3.00,2.50,9,2,,,,
157152,46,BRIAN,Springhill,2022-06-03 11:15:44.3730000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,25.00,25.00,0.00,9.00,3.00,2.50,7,2,,,,
157153,125,ZACK???,3126 NW 62 Terrace,2022-06-07 18:15:50.2380000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,60.00,60.00,0.00,9.00,3.00,2.50,16,5,,,,
157914,126,ASHBY,Austin Cary,2022-06-08 23:20:04.8960000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,15.00,25.00,0.00,9.00,3.00,2.50,8,2,,,,
157919,127,GRACY,2035 NW 13 Street,2022-06-08 11:30:53.1020000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,20.00,20.00,20.00,9.00,3.00,2.50,6,2,40,,Brownies and Bonbons please,
157930,128,party 7:30-10,UTP & Party BOoth,2022-06-10 19:30:27.5080000,NULL,0,,0.00,0.00,0.00,0.00,150.00,20.00,0,24.00,24.00,24.00,9.00,3.00,2.50,7,2,50,,,OPEN BAR TAB PLEASE
161408,129,SATCHEL RAYE,deliver at 11am,2022-06-29 11:00:10.8640000,NULL,0,,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,9.00,3.00,2.50,11,4,,,,
161728,130,Jessi,Under The Plane,2022-06-28 13:00:37.7700000,NULL,0,,0.00,0.00,0.00,0.00,100.00,20.00,0,26.00,26.00,0.00,9.00,3.00,2.50,8,2,,,,"OPEN BAR TAB wine, beer and soda"
161729,131,,UNDER THE PLANE,2022-06-24 19:45:26.2950000,NULL,0,,0.00,0.00,0.00,0.00,100.00,20.00,0,23.00,23.00,23.00,9.00,3.00,2.50,7,2,50,,,
161731,131,813-785-7092,UTP,2022-06-29 19:15:37.6740000,NULL,0,,0.00,0.00,0.00,0.00,100.00,20.00,0,16.00,16.00,16.00,9.00,3.00,2.50,5,2,40,,,guests get their own ddrinks
162626,103,ZACK,UF ORTHO 34th,2022-06-22 17:10:33.9190000,NULL,0,,0.00,0.00,0.00,0.00,0.00,20.00,0,25.00,25.00,0.00,9.00,3.00,2.50,7,2,,,,
