4597,22,0,0
4605,20,0,0
4606,18,0,0
4607,26,0,0
4618,13,0,0
4633,1,0,0
4634,11,0,0
4639,3,0,0
4641,13,0,0
4646,15,0,0
4650,20,0,0
4657,27,0,0
4660,30,0,0
4664,3,0,0
4668,1,0,0
4669,25,0,0
4671,26,0,0
4672,33,0,0
4674,22,0,0
4675,13,0,0
4676,18,0,0
4677,11,0,0
4679,3,0,0
4682,27,0,0
4683,1,0,0
4686,11,0,0
4688,17,0,0
4689,17,0,0
4691,20,0,0
4694,3,0,0
4695,11,0,0
4697,15,0,0
4699,1,0,0
4700,13,0,0
4703,22,0,0
4704,24,0,0
4707,32,0,0
4709,3,0,0
4713,15,0,0
4714,25,0,0
4717,22,0,0
4721,11,0,0
4723,1,0,0
4724,13,0,0
4727,13,0,0
4729,15,0,0
4730,27,0,0
4737,25,0,0
4741,30,0,0
4742,26,0,0
4743,13,0,0
4747,55,0,0
4752,1,0,0
4753,3,0,0
4757,11,0,0
4758,13,0,0
4768,11,0,0
4772,18,0,0
4774,1,0,0
4780,11,0,0
4784,13,0,0
4787,3,0,0
4793,1,0,0
4800,27,0,0
4802,25,0,0
4829,32,0,0
4830,30,0,0
4832,11,0,0
4836,1,0,0
4840,13,0,0
4842,3,0,0
4847,25,0,0
4848,11,0,0
4850,20,0,0
4853,30,0,0
4854,26,0,0
4855,27,0,0
4861,1,0,0
4865,28,0,0
4866,13,0,0
4869,25,0,0
4870,24,0,0
4871,3,0,0
4872,11,0,0
4874,11,0,0
4875,18,0,0
4881,22,0,0
4889,24,0,0
4890,24,0,0
4891,24,0,0
4894,20,0,0
4895,26,0,0
4897,20,0,0
4898,55,0,0
4899,17,0,0
4901,11,0,0
4904,1,0,0
4908,13,0,0
4911,3,0,0
4913,20,0,0
4916,26,0,0
4917,15,0,0
4923,25,0,0
4926,22,0,0
4927,27,0,0
4931,24,0,0
4934,1,0,0
4938,28,0,0
4953,11,0,0
4956,26,0,0
4958,25,0,0
4959,30,0,0
4961,24,0,0
4965,27,0,0
4970,1,0,0
4972,55,0,0
4973,55,0,0
4976,3,0,0
4978,28,0,0
4987,11,0,0
4988,13,0,0
4996,26,0,0
4997,24,0,0
4998,20,0,0
5001,22,0,0
5002,1,0,0
5010,27,0,0
5013,13,0,0
5014,25,0,0
5026,26,0,0
5027,11,0,0
5030,3,0,0
5059,1,0,0
5060,28,0,0
5063,20,0,0
5069,15,0,0
5072,18,0,0
5075,22,0,0
5077,24,0,0
5082,11,0,0
5090,3,0,0
5104,30,0,0
5111,33,0,0
5119,13,0,0
5123,27,0,0
5132,25,0,0
5146,20,0,0
5149,55,0,0
5150,11,0,0
5157,1,0,0
5159,26,0,0
5160,28,0,0
5163,22,0,0
5168,18,0,0
5171,24,0,0
5178,3,0,0
5181,15,0,0
5183,28,0,0
5186,27,0,0
5187,13,0,0
5188,32,0,0
5192,25,0,0
5194,1,0,0
5205,18,0,0
5207,33,0,0
5214,22,0,0
5216,20,0,0
5218,11,0,0
5219,30,0,0
5222,3,0,0
5223,13,0,0
5228,15,0,0
5232,26,0,0
5235,27,0,0
5236,1,0,0
5244,22,0,0
5253,15,0,0
5254,11,0,0
5255,1,0,0
5256,13,0,0
5263,20,0,0
5266,28,0,0
5267,25,0,0
5270,24,0,0
5271,11,0,0
5272,22,0,0
5274,26,0,0
5279,27,0,0
5280,3,0,0
5281,1,0,0
5283,32,0,0
5284,30,0,0
5285,13,0,0
5288,18,0,0
5289,33,0,0
5294,20,0,0
5296,11,0,0
5297,26,0,0
5300,25,0,0
5301,3,0,0
5305,1,0,0
5306,15,0,0
5308,27,0,0
5311,13,0,0
5312,28,0,0
5314,22,0,0
5317,24,0,0
5319,30,0,0
5324,26,0,0
5325,20,0,0
5327,33,0,0
5329,1,0,0
5330,18,0,0
5334,25,0,0
5335,3,0,0
5337,32,0,0
5343,27,0,0
5344,22,0,0
5345,12,0,0
5346,55,0,0
5352,24,0,0
5356,30,0,0
5357,11,0,0
5358,28,0,0
5362,20,0,0
5364,26,0,0
5365,25,0,0
5369,11,0,0
5371,1,0,0
5376,20,0,0
5380,33,0,0
5383,11,0,0
5384,30,0,0
5386,55,0,0
5389,3,0,0
5390,22,0,0
5391,15,0,0
5392,18,0,0
5395,26,0,0
5397,13,0,0
5402,1,0,0
5409,11,0,0
5418,15,0,0
5422,27,0,0
5423,18,0,0
5430,3,0,0
5438,30,0,0
5439,11,0,0
5440,1,0,0
5443,22,0,0
5445,13,0,0
5449,32,0,0
5460,20,0,0
5461,3,0,0
5462,25,0,0
5465,24,0,0
5466,26,0,0
5467,33,0,0
5470,55,0,0
5477,18,0,0
5479,55,0,0
5482,28,0,0
5489,15,0,0
5493,11,0,0
5508,13,0,0
5510,1,0,0
5511,25,0,0
5513,27,0,0
5524,30,0,0
5530,20,0,0
5533,3,0,0
5535,22,0,0
5536,24,0,0
5537,32,0,0
5545,11,0,0
5547,33,0,0
5551,26,0,0
5552,28,0,0
5555,25,0,0
5560,18,0,0
5561,13,0,0
5576,3,0,0
5580,1,0,0
5582,19,0,0
5587,27,0,0
5588,15,0,0
5589,32,0,0
5591,32,0,0
5594,32,0,0
5595,32,0,0
5597,11,0,0
5598,32,0,0
5599,32,0,0
5612,24,0,0
5616,25,0,0
5618,22,0,0
5620,30,0,0
5623,26,0,0
5624,33,0,0
5627,1,0,0
5631,28,0,0
5633,3,0,0
5637,15,0,0
5640,18,0,0
5649,13,0,0
5650,30,0,0
5652,11,0,0
5658,24,0,0
5659,20,0,0
5660,1,0,0
5662,3,0,0
5664,17,0,0
5667,15,0,0
5670,11,0,0
5674,1,0,0
5676,25,0,0
5678,13,0,0
5680,3,0,0
5682,20,0,0
5683,22,0,0
5684,15,0,0
5685,55,0,0
5686,24,0,0
5688,11,0,0
5689,15,0,0
5690,28,0,0
5696,3,0,0
5697,1,0,0
5699,13,0,0
5702,27,0,0
5704,15,0,0
5709,1,0,0
5710,25,0,0
5713,11,0,0
5714,3,0,0
5726,55,0,0
5728,28,0,0
5730,11,0,0
5731,1,0,0
5734,13,0,0
5741,28,0,0
5743,11,0,0
5752,25,0,0
5760,20,0,0
5761,27,0,0
5763,26,0,0
5764,28,0,0
5765,13,0,0
5771,1,0,0
5772,18,0,0
5773,3,0,0
5774,32,0,0
5778,30,0,0
5786,33,0,0
5796,25,0,0
5803,32,0,0
5807,20,0,0
5808,20,0,0
5810,20,0,0
5811,20,0,0
5812,18,0,0
5814,24,0,0
5815,20,0,0
5821,1,0,0
5822,28,0,0
5824,18,0,0
5825,26,0,0
5828,11,0,0
5831,25,0,0
5833,27,0,0
5834,20,0,0
5835,1,0,0
5836,13,0,0
5837,3,0,0
5838,24,0,0
5840,11,0,0
5844,33,0,0
5848,30,0,0
5849,25,0,0
5852,24,0,0
5856,11,0,0
5858,1,0,0
5859,13,0,0
5861,15,0,0
5865,3,0,0
5866,3,0,0
5867,22,0,0
5868,20,0,0
5869,11,0,0
5871,27,0,0
5878,1,0,0
5879,28,0,0
5882,13,0,0
5883,11,0,0
5884,24,0,0
5885,3,0,0
5893,1,0,0
5896,27,0,0
5898,25,0,0
5901,11,0,0
5904,26,0,0
5908,13,0,0
5909,27,0,0
5913,26,0,0
5914,1,0,0
5915,3,0,0
5919,15,0,0
5931,22,0,0
5939,18,0,0
5941,11,0,0
5945,3,0,0
5946,1,0,0
5947,13,0,0
5953,28,0,0
5956,3,0,0
5960,33,0,0
5968,15,0,0
5975,55,0,0
5980,20,0,0
5985,24,0,0
5987,11,0,0
5988,13,0,0
5990,22,0,0
5991,1,0,0
6002,15,0,0
6004,20,0,0
6006,33,0,0
6016,18,0,0
6017,11,0,0
6018,3,0,0
6022,55,0,0
6026,13,0,0
6030,11,0,0
6031,1,0,0
6032,3,0,0
6034,28,0,0
6035,11,0,0
6037,13,0,0
6038,3,0,0
6041,26,0,0
6042,33,0,0
6043,11,0,0
6046,28,0,0
6047,20,0,0
6048,1,0,0
6053,13,0,0
6054,3,0,0
6058,18,0,0
6059,11,0,0
6060,22,0,0
6064,1,0,0
6065,15,0,0
6066,11,0,0
6067,13,0,0
6069,18,0,0
6072,11,0,0
6078,55,0,0
6082,24,0,0
6085,11,0,0
6086,1,0,0
6095,13,0,0
6106,15,0,0
6110,1,0,0
6134,13,0,0
6136,11,0,0
6157,26,0,0
6158,1,0,0
6160,24,0,0
6161,3,0,0
6163,15,0,0
6177,11,0,0
6179,28,0,0
6187,27,0,0
6195,28,0,0
6198,20,0,0
6203,24,0,0
6204,24,0,0
6206,24,0,0
6208,18,0,0
6209,33,0,0
6212,1,0,0
6215,11,0,0
6217,3,0,0
6218,13,0,0
6219,27,0,0
6220,18,0,0
6223,11,0,0
6224,1,0,0
6226,15,0,0
6228,20,0,0
6232,3,0,0
6233,25,0,0
6234,13,0,0
6235,11,0,0
6236,15,0,0
6242,15,0,0
6243,15,0,0
6244,3,0,0
6246,1,0,0
6248,11,0,0
6249,15,0,0
6252,19,0,0
6254,25,0,0
6255,1,0,0
6256,13,0,0
6257,15,0,0
6259,22,0,0
6261,3,0,0
6267,24,0,0
6270,20,0,0
6274,22,0,0
6276,11,0,0
6278,28,0,0
6282,1,0,0
6285,24,0,0
6296,22,0,0
6298,55,0,0
6320,13,0,0
6325,19,0,0
6340,1,0,0
6354,3,0,0
6355,11,0,0
6356,22,0,0
6359,15,0,0
6365,24,0,0
6367,18,0,0
6371,55,0,0
6381,13,0,0
6383,33,0,0
6384,30,0,0
6390,28,0,0
6395,27,0,0
6403,25,0,0
6405,26,0,0
6406,32,0,0
6415,11,0,0
6423,15,0,0
6427,19,0,0
6428,3,0,0
6438,30,0,0
6442,18,0,0
6444,24,0,0
6445,1,0,0
6454,3,0,0
6456,17,0,0
6460,13,0,0
6461,33,0,0
6471,27,0,0
6475,32,0,0
6478,26,0,0
6480,3,0,0
6482,24,0,0
6483,24,0,0
6486,30,0,0
6487,15,0,0
6488,24,0,0
6490,18,0,0
6491,25,0,0
6494,11,0,0
6497,18,0,0
6499,22,0,0
6501,1,0,0
6502,28,0,0
6504,13,0,0
6508,19,0,0
6511,19,0,0
6518,27,0,0
6519,25,0,0
6527,15,0,0
6539,13,0,0
6541,11,0,0
6547,1,0,0
6551,3,0,0
6555,20,0,0
6557,15,0,0
6562,22,0,0
6563,13,0,0
6564,18,0,0
6565,24,0,0
6568,11,0,0
6569,3,0,0
6570,33,0,0
6571,26,0,0
6573,1,0,0
6575,20,0,0
6576,27,0,0
6577,25,0,0
6578,30,0,0
6581,28,0,0
6584,32,0,0
6585,13,0,0
6586,24,0,0
6587,22,0,0
6588,3,0,0
6589,26,0,0
6590,55,0,0
6593,33,0,0
6594,20,0,0
6598,27,0,0
6599,25,0,0
6604,11,0,0
6607,15,0,0
6611,24,0,0
6613,1,0,0
6615,26,0,0
6616,22,0,0
6618,32,0,0
6619,15,0,0
6620,3,0,0
6621,30,0,0
6625,13,0,0
6626,28,0,0
6627,18,0,0
6633,11,0,0
6637,25,0,0
6638,1,0,0
6640,20,0,0
6641,27,0,0
6645,1,0,0
6646,3,0,0
6647,33,0,0
6649,22,0,0
6650,55,0,0
6652,30,0,0
6656,24,0,0
6659,28,0,0
6661,13,0,0
6663,15,0,0
6666,1,0,0
6668,18,0,0
6673,3,0,0
6674,11,0,0
6677,55,0,0
6680,20,0,0
6688,3,0,0
6689,22,0,0
6691,15,0,0
6702,1,0,0
6720,55,0,0
6721,13,0,0
6731,18,0,0
6735,3,0,0
6736,11,0,0
6738,19,0,0
6748,1,0,0
6751,28,0,0
6754,22,0,0
6766,24,0,0
6775,15,0,0
6776,18,0,0
6780,3,0,0
6781,55,0,0
6782,55,0,0
6785,33,0,0
6792,25,0,0
6795,27,0,0
6797,1,0,0
6802,22,0,0
6805,18,0,0
6807,20,0,0
6810,24,0,0
6812,30,0,0
6817,11,0,0
6819,26,0,0
6821,5,0,0
6823,13,0,0
6824,28,0,0
6832,15,0,0
6833,32,0,0
6838,3,0,0
6839,25,0,0
6841,1,0,0
6847,27,0,0
6858,15,0,0
6860,26,0,0
6862,20,0,0
6863,30,0,0
6864,28,0,0
6868,33,0,0
6870,1,0,0
6873,11,0,0
6875,22,0,0
6877,1,0,0
6878,1,0,0
6879,17,0,0
6884,11,0,0
6885,20,0,0
6887,3,0,0
6890,13,0,0
6892,25,0,0
6896,55,0,0
6897,3,0,0
6898,1,0,0
6902,11,0,0
6906,27,0,0
6907,13,0,0
6911,25,0,0
6916,55,0,0
6919,11,0,0
6922,13,0,0
6924,1,0,0
6925,26,0,0
6932,25,0,0
6934,13,0,0
6937,26,0,0
6940,1,0,0
6942,27,0,0
6951,11,0,0
6954,3,0,0
6960,32,0,0
6961,1,0,0
6965,5,0,0
6976,55,0,0
6983,28,0,0
6989,25,0,0
6992,3,0,0
6994,26,0,0
6995,11,0,0
6996,27,0,0
6997,30,0,0
7003,13,0,0
7005,25,0,0
7009,1,0,0
7014,20,0,0
7017,1,0,0
7019,13,0,0
7032,1,0,0
7038,26,0,0
7039,25,0,0
7040,13,0,0
7041,1,0,0
7042,27,0,0
7043,11,0,0
7046,3,0,0
7048,13,0,0
7050,13,0,0
7051,25,0,0
7052,1,0,0
7053,15,0,0
7058,11,0,0
7059,32,0,0
7061,28,0,0
7064,1,0,0
7067,3,0,0
7070,55,0,0
7072,18,0,0
7074,32,0,0
7078,1,0,0
7079,11,0,0
7084,3,0,0
7092,11,0,0
7093,27,0,0
7094,28,0,0
7095,18,0,0
7096,26,0,0
7102,11,0,0
7105,25,0,0
7108,1,0,0
7110,28,0,0
7119,13,0,0
7123,3,0,0
7124,20,0,0
7129,24,0,0
7131,1,0,0
7132,11,0,0
7133,1,0,0
7137,15,0,0
7139,33,0,0
7152,20,0,0
7158,3,0,0
7162,28,0,0
7163,13,0,0
7169,1,0,0
7172,11,0,0
7173,15,0,0
7177,18,0,0
7181,28,0,0
7182,28,0,0
7183,28,0,0
7186,13,0,0
7189,15,0,0
7193,18,0,0
7194,11,0,0
7198,20,0,0
7202,28,0,0
7204,1,0,0
7215,11,0,0
7221,55,0,0
7223,1,0,0
7226,13,0,0
7228,15,0,0
7229,3,0,0
7233,11,0,0
7234,55,0,0
7235,18,0,0
7237,20,0,0
7238,22,0,0
7244,13,0,0
7247,3,0,0
7248,11,0,0
7250,1,0,0
7251,11,0,0
7257,18,0,0
7260,13,0,0
7263,3,0,0
7264,11,0,0
7265,22,0,0
7269,15,0,0
7272,3,0,0
7274,1,0,0
7276,55,0,0
7277,20,0,0
7281,11,0,0
7282,22,0,0
7285,13,0,0
7286,1,0,0
7287,18,0,0
7289,3,0,0
7290,28,0,0
7293,11,0,0
7303,55,0,0
7304,1,0,0
7311,22,0,0
7313,13,0,0
7314,15,0,0
7315,11,0,0
7320,28,0,0
7323,1,0,0
7324,3,0,0
7327,25,0,0
7331,20,0,0
7336,11,0,0
7341,15,0,0
7345,18,0,0
7346,27,0,0
7350,28,0,0
7352,55,0,0
7360,55,0,0
7364,55,0,0
7367,11,0,0
7368,26,0,0
7370,18,0,0
7371,25,0,0
7375,32,0,0
7376,3,0,0
7378,1,0,0
7381,28,0,0
7387,27,0,0
7391,20,0,0
7392,28,0,0
7393,1,0,0
7394,3,0,0
7397,1,0,0
7401,11,0,0
7402,13,0,0
7406,32,0,0
7409,3,0,0
7412,26,0,0
7415,1,0,0
7419,13,0,0
7420,28,0,0
7421,11,0,0
7425,15,0,0
7426,27,0,0
7427,25,0,0
7432,30,0,0
7434,3,0,0
7441,33,0,0
7442,13,0,0
7446,15,0,0
7450,1,0,0
7452,18,0,0
7453,11,0,0
7457,26,0,0
7460,55,0,0
7461,1,0,0
7463,11,0,0
7465,3,0,0
7468,20,0,0
7470,13,0,0
7479,18,0,0
7488,11,0,0
7490,1,0,0
7491,3,0,0
7493,18,0,0
7494,55,0,0
7497,13,0,0
7499,15,0,0
7500,27,0,0
7502,20,0,0
7503,22,0,0
7504,24,0,0
7526,25,0,0
7542,11,0,1
7543,30,0,0
7549,27,0,0
7552,24,0,0
7558,26,0,0
7559,13,0,0
7564,1,0,0
7568,18,0,0
7569,32,0,0
7572,25,0,0
7573,15,0,0
7577,33,0,0
7579,3,0,0
7584,28,0,0
7590,11,0,0
7591,22,0,0
7592,30,0,0
7595,20,0,0
7601,30,0,0
7608,11,0,0
7616,27,0,0
7622,26,0,0
7632,13,0,0
7635,1,0,0
7637,25,0,0
7642,33,0,0
7643,18,0,0
7645,5,0,0
7655,3,0,0
7664,11,0,0
7672,22,0,0
7675,30,0,0
7676,15,0,0
7678,28,0,0
7680,27,0,0
7689,13,0,0
7692,25,0,0
7696,1,0,0
7700,18,0,0
7702,32,0,0
7714,11,0,0
7715,55,0,0
7716,3,0,0
7719,20,0,0
7720,18,0,0
7724,11,0,0
7725,20,0,0
7727,1,0,0
7728,28,0,0
7734,13,0,0
7738,15,0,0
7739,3,0,0
7743,18,0,0
7744,22,0,0
7747,24,0,0
7750,11,0,0
7751,20,0,0
7752,1,0,0
7755,15,0,0
7756,24,0,0
7758,28,0,0
7759,24,0,0
7761,24,0,0
7763,3,0,0
7765,13,0,0
7775,11,0,0
7777,25,0,0
7779,15,0,0
7780,27,0,0
7782,26,0,0
7784,1,0,0
7786,30,0,0
7789,33,0,0
7791,18,0,0
7792,24,0,0
7795,13,0,0
7799,13,0,0
7802,55,0,0
7804,20,0,0
7808,28,0,0
7809,3,0,0
7812,15,0,0
7817,22,0,0
7818,18,0,0
7822,11,0,0
7828,24,0,0
7831,26,0,0
7834,13,0,0
7835,25,0,0
7837,33,0,0
7841,15,0,0
7842,22,0,0
7844,28,0,0
7847,27,0,0
7852,11,0,0
7858,1,0,0
7860,3,0,0
7863,32,0,0
7874,13,0,0
7877,20,0,0
7879,15,0,0
7880,24,0,0
7883,22,0,0
7886,25,0,0
7888,11,0,0
7893,28,0,0
7894,3,0,0
7895,30,0,0
7899,1,0,0
7902,18,0,0
7905,27,0,0
7908,13,0,0
7914,26,0,0
7915,11,0,0
7916,20,0,0
7927,3,0,0
7931,22,0,0
7945,33,0,0
7949,24,0,0
7953,25,0,0
7954,1,0,0
7957,27,0,0
7958,18,0,0
7960,11,0,0
7961,13,0,0
7966,30,0,0
7971,15,0,0
7975,28,0,0
7981,20,0,0
7986,3,0,0
7990,26,0,0
7999,25,0,0
8001,32,0,0
8010,22,0,0
8017,33,0,0
8018,30,0,0
8019,1,0,0
8022,27,0,0
8034,55,0,0
8035,18,0,0
8037,55,0,0
8038,20,0,0
8041,13,0,0
8043,20,0,0
8044,20,0,0
8052,24,0,0
8053,20,0,0
8057,15,0,0
8059,28,0,0
8061,13,0,0
8062,20,0,0
8068,11,0,0
8069,26,0,0
8073,33,0,0
8081,25,0,0
8087,1,0,0
8089,32,0,0
8091,3,0,0
8096,22,0,0
8103,15,0,0
8104,24,0,0
8108,28,0,0
8115,13,0,0
8117,13,0,0
8118,13,0,0
8119,27,0,0
8120,33,0,0
8122,13,0,0
8123,20,0,0
8125,1,0,0
8129,18,0,0
8131,30,0,0
8132,25,0,0
8137,18,0,0
8141,26,0,0
8142,1,0,0
8143,20,0,0
8145,25,0,0
8146,30,0,0
8147,27,0,0
8152,22,0,0
8154,11,0,0
8155,33,0,0
8160,13,0,0
8165,18,0,0
8167,3,0,0
8168,27,0,0
8170,26,0,0
8172,1,0,0
8174,11,0,0
8177,25,0,0
8178,27,0,0
8180,30,0,0
8184,3,0,0
8186,15,0,0
8187,3,0,0
8188,1,0,0
8191,11,0,0
8192,13,0,0
8194,25,0,0
8202,26,0,0
8204,1,0,0
8205,30,0,0
8208,3,0,0
8209,13,0,0
8218,18,0,0
8219,1,0,0
8224,25,0,0
8228,27,0,0
8230,32,0,0
8232,25,0,0
8238,30,0,0
8241,26,0,0
8242,27,0,0
8244,1,0,0
8251,3,0,0
8255,13,0,0
8256,18,0,0
8257,11,0,0
8260,25,0,0
8270,28,0,0
8272,26,0,0
8279,1,0,0
8283,55,0,0
8285,13,0,0
8296,30,0,0
8300,25,0,0
8302,18,0,0
8303,11,0,0
8304,33,0,0
8305,27,0,0
8307,26,0,0
8310,1,0,0
8313,28,0,0
8315,32,0,0
8316,3,0,0
8320,25,0,0
8322,27,0,0
8323,13,0,0
8325,26,0,0
8328,27,0,0
8330,25,0,0
8331,26,0,0
8333,1,0,0
8334,25,0,0
8336,28,0,0
8337,13,0,0
8339,3,0,0
8340,32,0,0
8342,11,0,0
8345,27,0,0
8348,25,0,0
8349,1,0,0
8350,26,0,0
8356,15,0,0
8358,30,0,0
8359,18,0,0
8361,3,0,0
8365,33,0,0
8366,28,0,0
8367,13,0,0
8368,55,0,0
8369,22,0,0
8372,20,0,0
8376,27,0,0
8377,11,0,0
8380,1,0,0
8384,27,0,0
8386,18,0,0
8387,3,0,0
8389,24,0,0
8393,26,0,0
8394,11,0,0
8396,15,0,0
8399,13,0,0
8400,1,0,0
8402,11,0,0
8404,3,0,0
8405,20,0,0
8411,1,0,0
8413,20,0,0
8419,28,0,0
8420,1,0,0
8427,11,0,0
8432,26,0,0
8440,25,0,0
8441,27,0,0
8443,33,0,0
8450,13,0,0
8453,20,0,0
8455,30,0,0
8457,55,0,0
8459,11,0,0
8460,18,0,0
8462,26,0,0
8465,22,0,0
8467,28,0,0
8480,13,0,0
8482,20,0,0
8483,25,0,0
8486,27,0,0
8487,26,0,0
8488,30,0,0
8492,33,0,0
8494,32,0,0
8496,13,0,0
8497,28,0,0
8500,18,0,0
8508,1,0,0
8509,11,0,0
8510,55,0,0
8511,55,0,0
8518,18,0,0
8520,32,0,0
8521,32,0,0
8522,32,0,0
8523,32,0,0
8524,28,0,0
8525,28,0,0
8531,27,0,0
8533,26,0,0
8537,11,0,0
8539,1,0,0
8542,28,0,0
8545,27,0,0
8548,13,0,0
8549,1,0,0
8550,25,0,0
8552,11,0,0
8553,32,0,0
8554,3,0,0
8555,15,0,0
8556,26,0,0
8558,20,0,0
8560,30,0,0
8561,33,0,0
8566,25,0,0
8568,22,0,0
8569,24,0,0
8572,28,0,0
8575,27,0,0
8577,11,0,0
8578,13,0,0
8579,26,0,0
8580,55,0,0
8581,26,0,0
8583,18,0,0
8591,1,0,0
8592,30,0,0
8594,3,0,0
8598,27,0,0
8599,18,0,0
8600,25,0,0
8601,32,0,0
8605,11,0,0
8609,3,0,0
8610,25,0,0
8611,13,0,0
8613,1,0,0
8614,11,0,0
8624,1,0,0
8640,13,0,0
8644,1,0,0
8646,3,0,0
8652,11,0,0
8659,30,0,0
8668,26,0,0
8670,24,0,0
8675,11,0,0
8676,13,0,0
8678,1,0,0
8681,27,0,0
8683,20,0,0
8689,3,0,0
8691,25,0,0
8693,28,0,0
8695,32,0,0
8697,22,0,0
8701,26,0,0
8704,33,0,0
8705,17,0,0
8707,15,0,0
8710,30,0,0
8713,11,0,0
8716,1,0,0
8719,19,0,0
8722,27,0,0
8724,3,0,0
8725,24,0,0
